"","year","state","nmfs_name","pounds","metric_tons","dollars","scientific_name","source"
"2876",1989,"SOUTH CAROLINA","SHARK, THRESHER",2622,1,2602,"Alopias vulpinus","ACCSPHIST"
"2877",1989,"VIRGINIA","SHARK, DOGFISH, SPINY",16000,7,5772,"Squalus acanthias","ACCSPHIST"
"2878",1989,"VIRGINIA","SHARK, DUSKY",400,NA,161,"Carcharhinus obscurus","ACCSPHIST"
"2879",1989,"VIRGINIA","SHARK, SANDBAR",200,NA,82,"Carcharhinus plumbeus","ACCSPHIST"
"2880",1989,"VIRGINIA","SHARK, THRESHER",2900,1,1840,"Alopias vulpinus","ACCSPHIST"
"2881",1989,"WASHINGTON","SHARK, DOGFISH, SPINY",3090296,1402,410545,"Squalus acanthias","PACFINHIST"
"2882",1989,"WASHINGTON","SHARK, TOPE",1239,1,648,"Galeorhinus galeus","PACFINHIST"
"2883",1988,"ALABAMA","SHARK, BLACKTIP",2834,1,1372,"Carcharhinus limbatus","GULFFINHIST"
"2884",1988,"ALASKA","SHARK, DOGFISH, SPINY",41870,19,3626,"Squalus acanthias","AKFINHIST"
"2885",1988,"CALIFORNIA","SHARK, BLUE",6962,3,2112,"Prionace glauca","PACFINHIST"
"2886",1988,"CALIFORNIA","SHARK, DOGFISH, SPINY",3773,2,708,"Squalus acanthias","PACFINHIST"
"2887",1988,"CALIFORNIA","SHARK, LEOPARD",41904,19,36571,"Triakis semifasciata","PACFINHIST"
"2888",1988,"CALIFORNIA","SHARK, MAKO, SHORTFIN",709179,322,649626,"Isurus oxyrinchus","PACFINHIST"
"2889",1988,"CALIFORNIA","SHARK, PACIFIC ANGEL",982696,446,308092,"Squatina californica","PACFINHIST"
"2890",1988,"CALIFORNIA","SHARK, THRESHER",912961,414,822031,"Alopias vulpinus","PACFINHIST"
"2891",1988,"CALIFORNIA","SHARK, THRESHER, BIGEYE",20455,9,9764,"Alopias superciliosus","PACFINHIST"
"2892",1988,"CALIFORNIA","SHARK, TOPE",140890,64,129256,"Galeorhinus galeus","PACFINHIST"
"2893",1988,"CONNECTICUT","SHARK, MAKO, SHORTFIN",400,NA,500,"Isurus oxyrinchus","ACCSPHIST"
"2894",1988,"LOUISIANA","SHARK, BLACKTIP",316048,143,99966,"Carcharhinus limbatus","GULFFINHIST"
"2895",1988,"LOUISIANA","SHARK, MAKO, LONGFIN",8080,4,8080,"Isurus paucus","GULFFINHIST"
"2896",1988,"LOUISIANA","SHARK, MAKO, SHORTFIN",77403,35,55925,"Isurus oxyrinchus","GULFFINHIST"
"2897",1988,"LOUISIANA","SHARK, THRESHER",28600,13,11012,"Alopias vulpinus","GULFFINHIST"
"2898",1988,"LOUISIANA","SHARK, THRESHER, BIGEYE",8647,4,3479,"Alopias superciliosus","GULFFINHIST"
"2899",1988,"MAINE","SHARK, BLUE",200,NA,175,"Prionace glauca","ACCSPHIST"
"2900",1988,"MAINE","SHARK, DOGFISH, SPINY",465400,211,58834,"Squalus acanthias","ACCSPHIST"
"2901",1988,"MAINE","SHARK, PORBEAGLE",47600,22,32294,"Lamna nasus","ACCSPHIST"
"2902",1988,"MAINE","SHARK, THRESHER",200,NA,49,"Alopias vulpinus","ACCSPHIST"
"2903",1988,"MARYLAND","SHARK, DUSKY",2300,1,961,"Carcharhinus obscurus","ACCSPHIST"
"2904",1988,"MARYLAND","SHARK, MAKO, LONGFIN",1000,NA,445,"Isurus paucus","ACCSPHIST"
"2905",1988,"MARYLAND","SHARK, SAND TIGER",200,NA,56,"Carcharias taurus","ACCSPHIST"
"2906",1988,"MARYLAND","SHARK, THRESHER",900,NA,485,"Alopias vulpinus","ACCSPHIST"
"2907",1988,"MARYLAND","SHARK, THRESHER, BIGEYE",1500,1,553,"Alopias superciliosus","ACCSPHIST"
"2908",1988,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",2702100,1226,137832,"Squalus acanthias","ACCSPHIST"
"2909",1988,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",200,NA,22,"Isurus oxyrinchus","ACCSPHIST"
"2910",1988,"MASSACHUSETTS","SHARK, PORBEAGLE",300,NA,61,"Lamna nasus","ACCSPHIST"
"2911",1988,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",500,NA,23,"Squalus acanthias","ACCSPHIST"
"2912",1988,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",900,NA,185,"Mustelus canis","ACCSPHIST"
"2913",1988,"NEW JERSEY","SHARK, DOGFISH, SPINY",3700,2,456,"Squalus acanthias","ACCSPHIST"
"2914",1988,"NEW JERSEY","SHARK, MAKO, LONGFIN",200,NA,151,"Isurus paucus","ACCSPHIST"
"2915",1988,"NEW JERSEY","SHARK, PORBEAGLE",100,NA,53,"Lamna nasus","ACCSPHIST"
"2916",1988,"NEW JERSEY","SHARK, THRESHER",37000,17,28000,"Alopias vulpinus","ACCSPHIST"
"2917",1988,"NEW YORK","SHARK, DOGFISH, SPINY",100,NA,23,"Squalus acanthias","ACCSPHIST"
"2918",1988,"NEW YORK","SHARK, PORBEAGLE",16800,8,29146,"Lamna nasus","ACCSPHIST"
"2919",1988,"NEW YORK","SHARK, THRESHER",4100,2,1752,"Alopias vulpinus","ACCSPHIST"
"2920",1988,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",18664,8,18571,"Isurus oxyrinchus","ACCSPHIST"
"2921",1988,"NORTH CAROLINA","SHARK, THRESHER",8391,4,1854,"Alopias vulpinus","ACCSPHIST"
"2922",1988,"OREGON","SHARK, DOGFISH, SPINY",1110,1,207,"Squalus acanthias","PACFINHIST"
"2923",1988,"OREGON","SHARK, THRESHER",177630,81,135202,"Alopias vulpinus","PACFINHIST"
"2924",1988,"OREGON","SHARK, TOPE",3029,1,2724,"Galeorhinus galeus","PACFINHIST"
"2925",1988,"RHODE ISLAND","SHARK, BLUE",1300,1,186,"Prionace glauca","ACCSPHIST"
"2926",1988,"RHODE ISLAND","SHARK, MAKO, SHORTFIN",4200,2,4607,"Isurus oxyrinchus","ACCSPHIST"
"2927",1988,"RHODE ISLAND","SHARK, PORBEAGLE",5400,2,3956,"Lamna nasus","ACCSPHIST"
"2928",1988,"RHODE ISLAND","SHARK, SANDBAR",4800,2,394,"Carcharhinus plumbeus","ACCSPHIST"
"2929",1988,"TEXAS","SHARK, BLACKTIP",6102,3,2256,"Carcharhinus limbatus","GULFFINHIST"
"2930",1988,"TEXAS","SHARK, MAKO, LONGFIN",15134,7,16971,"Isurus paucus","GULFFINHIST"
"2931",1988,"TEXAS","SHARK, THRESHER",2167,1,1069,"Alopias vulpinus","GULFFINHIST"
"2932",1988,"VIRGINIA","SHARK, BLACKTIP",100,NA,62,"Carcharhinus limbatus","ACCSPHIST"
"2933",1988,"VIRGINIA","SHARK, BLUE",100,NA,27,"Prionace glauca","ACCSPHIST"
"2934",1988,"VIRGINIA","SHARK, DOGFISH, SMOOTH",700,NA,73,"Mustelus canis","ACCSPHIST"
"2935",1988,"VIRGINIA","SHARK, SAND TIGER",100,NA,8,"Carcharias taurus","ACCSPHIST"
"2936",1988,"VIRGINIA","SHARK, THRESHER",7600,3,3960,"Alopias vulpinus","ACCSPHIST"
"2937",1988,"WASHINGTON","SHARK, BLUE",123,NA,49,"Prionace glauca","PACFINHIST"
"2938",1988,"WASHINGTON","SHARK, DOGFISH, SPINY",3463350,1571,460828,"Squalus acanthias","PACFINHIST"
"2939",1988,"WASHINGTON","SHARK, THRESHER",14105,6,23494,"Alopias vulpinus","PACFINHIST"
"2940",1988,"WASHINGTON","SHARK, TOPE",3000,1,2454,"Galeorhinus galeus","PACFINHIST"
"2941",1987,"ALABAMA","SHARK, BLACKTIP",945,NA,427,"Carcharhinus limbatus","GULFFINHIST"
"2942",1987,"ALABAMA","SHARK, MAKO, SHORTFIN",2256,1,1583,"Isurus oxyrinchus","GULFFINHIST"
"2943",1987,"ALASKA","SHARK, DOGFISH, SPINY",72761,33,6542,"Squalus acanthias","AKFINHIST"
"2944",1987,"CALIFORNIA","SHARK, BLUE",3410,2,1435,"Prionace glauca","PACFINHIST"
"2945",1987,"CALIFORNIA","SHARK, DOGFISH, SPINY",53992,24,5246,"Squalus acanthias","PACFINHIST"
"2946",1987,"CALIFORNIA","SHARK, LEOPARD",55976,25,39089,"Triakis semifasciata","PACFINHIST"
"2947",1987,"CALIFORNIA","SHARK, MAKO, SHORTFIN",887488,403,715141,"Isurus oxyrinchus","PACFINHIST"
"2948",1987,"CALIFORNIA","SHARK, PACIFIC ANGEL",1880374,853,542281,"Squatina californica","PACFINHIST"
"2949",1987,"CALIFORNIA","SHARK, THRESHER",896578,407,814782,"Alopias vulpinus","PACFINHIST"
"2950",1987,"CALIFORNIA","SHARK, THRESHER, BIGEYE",43018,20,22123,"Alopias superciliosus","PACFINHIST"
"2951",1987,"CALIFORNIA","SHARK, TOPE",202839,92,172836,"Galeorhinus galeus","PACFINHIST"
"2952",1987,"CONNECTICUT","SHARK, MAKO, SHORTFIN",10000,5,12500,"Isurus oxyrinchus","ACCSPHIST"
"2953",1987,"LOUISIANA","SHARK, BLACKTIP",8649,4,3254,"Carcharhinus limbatus","GULFFINHIST"
"2954",1987,"LOUISIANA","SHARK, MAKO, LONGFIN",6557,3,6523,"Isurus paucus","GULFFINHIST"
"2955",1987,"LOUISIANA","SHARK, MAKO, SHORTFIN",18923,9,16564,"Isurus oxyrinchus","GULFFINHIST"
"2956",1987,"LOUISIANA","SHARK, THRESHER",5305,2,3954,"Alopias vulpinus","GULFFINHIST"
"2957",1987,"MAINE","SHARK, BLUE",1300,1,570,"Prionace glauca","ACCSPHIST"
"2958",1987,"MAINE","SHARK, DOGFISH, SPINY",593500,269,71363,"Squalus acanthias","ACCSPHIST"
"2959",1987,"MAINE","SHARK, PORBEAGLE",23600,11,19617,"Lamna nasus","ACCSPHIST"
"2960",1987,"MAINE","SHARK, THRESHER",300,NA,308,"Alopias vulpinus","ACCSPHIST"
"2961",1987,"MARYLAND","SHARK, DOGFISH, SMOOTH",68200,31,11695,"Mustelus canis","ACCSPHIST"
"2962",1987,"MARYLAND","SHARK, DOGFISH, SPINY",7600,3,608,"Squalus acanthias","ACCSPHIST"
"2963",1987,"MASSACHUSETTS","SHARK, DOGFISH, SMOOTH",100,NA,15,"Mustelus canis","ACCSPHIST"
"2964",1987,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",5148000,2335,334653,"Squalus acanthias","ACCSPHIST"
"2965",1987,"MASSACHUSETTS","SHARK, PORBEAGLE",3600,2,3905,"Lamna nasus","ACCSPHIST"
"2966",1987,"NEW JERSEY","SHARK, BLACKTIP",1600,1,1129,"Carcharhinus limbatus","ACCSPHIST"
"2967",1987,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",400,NA,45,"Mustelus canis","ACCSPHIST"
"2968",1987,"NEW JERSEY","SHARK, DOGFISH, SPINY",300,NA,57,"Squalus acanthias","ACCSPHIST"
"2969",1987,"NEW JERSEY","SHARK, THRESHER",3800,2,2811,"Alopias vulpinus","ACCSPHIST"
"2970",1987,"NEW YORK","SHARK, THRESHER",700,NA,360,"Alopias vulpinus","ACCSPHIST"
"2971",1987,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",984,NA,984,"Isurus oxyrinchus","ACCSPHIST"
"2972",1987,"OREGON","SHARK, DOGFISH, SPINY",225,NA,70,"Squalus acanthias","PACFINHIST"
"2973",1987,"OREGON","SHARK, THRESHER",203328,92,155364,"Alopias vulpinus","PACFINHIST"
"2974",1987,"OREGON","SHARK, TOPE",17743,8,12398,"Galeorhinus galeus","PACFINHIST"
"2975",1987,"RHODE ISLAND","SHARK, BLUE",4000,2,592,"Prionace glauca","ACCSPHIST"
"2976",1987,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",600,NA,1004,"Mustelus canis","ACCSPHIST"
"2977",1987,"RHODE ISLAND","SHARK, DOGFISH, SPINY",7200,3,1428,"Squalus acanthias","ACCSPHIST"
"2978",1987,"RHODE ISLAND","SHARK, DUSKY",100,NA,12,"Carcharhinus obscurus","ACCSPHIST"
"2979",1987,"RHODE ISLAND","SHARK, MAKO, SHORTFIN",14100,6,18562,"Isurus oxyrinchus","ACCSPHIST"
"2980",1987,"RHODE ISLAND","SHARK, PORBEAGLE",100,NA,79,"Lamna nasus","ACCSPHIST"
"2981",1987,"RHODE ISLAND","SHARK, SANDBAR",900,NA,83,"Carcharhinus plumbeus","ACCSPHIST"
"2982",1987,"TEXAS","SHARK, MAKO, SHORTFIN",6436,3,6950,"Isurus oxyrinchus","GULFFINHIST"
"2983",1987,"VIRGINIA","SHARK, DOGFISH, SMOOTH",2100,1,468,"Mustelus canis","ACCSPHIST"
"2984",1987,"VIRGINIA","SHARK, DOGFISH, SPINY",1500,1,309,"Squalus acanthias","ACCSPHIST"
"2985",1987,"WASHINGTON","SHARK, BLUE",497,NA,419,"Prionace glauca","PACFINHIST"
"2986",1987,"WASHINGTON","SHARK, DOGFISH, SPINY",3451405,1566,448060,"Squalus acanthias","PACFINHIST"
"2987",1987,"WASHINGTON","SHARK, THRESHER",143174,65,215560,"Alopias vulpinus","PACFINHIST"
"2988",1987,"WASHINGTON","SHARK, TOPE",8690,4,6112,"Galeorhinus galeus","PACFINHIST"
"2989",1986,"ALASKA","SHARK, DOGFISH, SPINY",688,NA,48,"Squalus acanthias","AKFINHIST"
"2990",1986,"CALIFORNIA","SHARK, BLUE",3316,2,1202,"Prionace glauca","PACFINHIST"
"2991",1986,"CALIFORNIA","SHARK, DOGFISH, SPINY",9557,4,1265,"Squalus acanthias","PACFINHIST"
"2992",1986,"CALIFORNIA","SHARK, LEOPARD",75493,34,50942,"Triakis semifasciata","PACFINHIST"
"2993",1986,"CALIFORNIA","SHARK, MAKO, SHORTFIN",686845,312,428262,"Isurus oxyrinchus","PACFINHIST"
"2994",1986,"CALIFORNIA","SHARK, PACIFIC ANGEL",2483172,1126,608952,"Squatina californica","PACFINHIST"
"2995",1986,"CALIFORNIA","SHARK, THRESHER",1031244,468,865338,"Alopias vulpinus","PACFINHIST"
"2996",1986,"CALIFORNIA","SHARK, THRESHER, BIGEYE",106662,48,66650,"Alopias superciliosus","PACFINHIST"
"2997",1986,"CALIFORNIA","SHARK, TOPE",216451,98,173142,"Galeorhinus galeus","PACFINHIST"
"2998",1986,"MAINE","SHARK, DOGFISH, SPINY",769500,349,42309,"Squalus acanthias","ACCSPHIST"
"2999",1986,"MARYLAND","SHARK, DOGFISH, SMOOTH",200,NA,51,"Mustelus canis","ACCSPHIST"
"3000",1986,"MARYLAND","SHARK, DOGFISH, SPINY",115100,52,8790,"Squalus acanthias","ACCSPHIST"
"3001",1986,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",1938000,879,97349,"Squalus acanthias","ACCSPHIST"
"3002",1986,"NEW JERSEY","SHARK, DOGFISH, SPINY",2000,1,245,"Squalus acanthias","ACCSPHIST"
"3003",1986,"NEW YORK","SHARK, DOGFISH, SPINY",134500,61,8623,"Squalus acanthias","ACCSPHIST"
"3004",1986,"NEW YORK","SHARK, THRESHER",2300,1,1682,"Alopias vulpinus","ACCSPHIST"
"3005",1986,"OREGON","SHARK, DOGFISH, SPINY",363,NA,249,"Squalus acanthias","PACFINHIST"
"3006",1986,"OREGON","SHARK, THRESHER",935100,424,612658,"Alopias vulpinus","PACFINHIST"
"3007",1986,"OREGON","SHARK, TOPE",7161,3,5139,"Galeorhinus galeus","PACFINHIST"
"3008",1986,"VIRGINIA","SHARK, DOGFISH, SMOOTH",4700,2,228,"Mustelus canis","ACCSPHIST"
"3009",1986,"VIRGINIA","SHARK, DOGFISH, SPINY",500,NA,68,"Squalus acanthias","ACCSPHIST"
"3010",1986,"WASHINGTON","SHARK, BLUE",238,NA,120,"Prionace glauca","PACFINHIST"
"3011",1986,"WASHINGTON","SHARK, DOGFISH, SPINY",1911711,867,177493,"Squalus acanthias","PACFINHIST"
"3012",1986,"WASHINGTON","SHARK, THRESHER",181282,82,212489,"Alopias vulpinus","PACFINHIST"
"3013",1986,"WASHINGTON","SHARK, TOPE",3255,1,1767,"Galeorhinus galeus","PACFINHIST"
"3014",1985,"ALASKA","SHARK, DOGFISH, SPINY",46,NA,7,"Squalus acanthias","AKFINHIST"
"3015",1985,"CALIFORNIA","SHARK, BLUE",2356,1,2007,"Prionace glauca","PACFINHIST"
"3016",1985,"CALIFORNIA","SHARK, DOGFISH, SPINY",1002,NA,392,"Squalus acanthias","PACFINHIST"
"3017",1985,"CALIFORNIA","SHARK, LEOPARD",72006,33,47422,"Triakis semifasciata","PACFINHIST"
"3018",1985,"CALIFORNIA","SHARK, MAKO, SHORTFIN",327748,149,192132,"Isurus oxyrinchus","PACFINHIST"
"3019",1985,"CALIFORNIA","SHARK, PACIFIC ANGEL",2496974,1133,576344,"Squatina californica","PACFINHIST"
"3020",1985,"CALIFORNIA","SHARK, THRESHER",2620449,1189,1815761,"Alopias vulpinus","PACFINHIST"
"3021",1985,"CALIFORNIA","SHARK, THRESHER, BIGEYE",209026,95,96434,"Alopias superciliosus","PACFINHIST"
"3022",1985,"CALIFORNIA","SHARK, TOPE",281267,128,212990,"Galeorhinus galeus","PACFINHIST"
"3023",1985,"MAINE","SHARK, DOGFISH, SPINY",903200,410,57594,"Squalus acanthias","ACCSPHIST"
"3024",1985,"MARYLAND","SHARK, DOGFISH, SMOOTH",800,NA,310,"Mustelus canis","ACCSPHIST"
"3025",1985,"MARYLAND","SHARK, DOGFISH, SPINY",155900,71,12634,"Squalus acanthias","ACCSPHIST"
"3026",1985,"MASSACHUSETTS","SHARK, DOGFISH, SMOOTH",5700,3,619,"Mustelus canis","ACCSPHIST"
"3027",1985,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",340700,155,35338,"Squalus acanthias","ACCSPHIST"
"3028",1985,"NEW YORK","SHARK, BLUE",600,NA,675,"Prionace glauca","ACCSPHIST"
"3029",1985,"NEW YORK","SHARK, MAKO, SHORTFIN",38800,18,60946,"Isurus oxyrinchus","ACCSPHIST"
"3030",1985,"NEW YORK","SHARK, THRESHER",500,NA,256,"Alopias vulpinus","ACCSPHIST"
"3031",1985,"OREGON","SHARK, DOGFISH, SPINY",284,NA,21,"Squalus acanthias","PACFINHIST"
"3032",1985,"OREGON","SHARK, THRESHER",4184,2,2092,"Alopias vulpinus","PACFINHIST"
"3033",1985,"OREGON","SHARK, TOPE",9087,4,4644,"Galeorhinus galeus","PACFINHIST"
"3034",1985,"VIRGINIA","SHARK, DOGFISH, SMOOTH",1300,1,271,"Mustelus canis","ACCSPHIST"
"3035",1985,"WASHINGTON","SHARK, BLUE",201,NA,125,"Prionace glauca","PACFINHIST"
"3036",1985,"WASHINGTON","SHARK, DOGFISH, SPINY",2814385,1277,230333,"Squalus acanthias","PACFINHIST"
"3037",1985,"WASHINGTON","SHARK, TOPE",4342,2,2066,"Galeorhinus galeus","PACFINHIST"
"3038",1984,"ALASKA","SHARK, DOGFISH, SPINY",56,NA,9,"Squalus acanthias","AKFINHIST"
"3039",1984,"CALIFORNIA","SHARK, BLUE",3950,2,2464,"Prionace glauca","PACFINHIST"
"3040",1984,"CALIFORNIA","SHARK, DOGFISH, SPINY",17181,8,14200,"Squalus acanthias","PACFINHIST"
"3041",1984,"CALIFORNIA","SHARK, LEOPARD",71369,32,38620,"Triakis semifasciata","PACFINHIST"
"3042",1984,"CALIFORNIA","SHARK, MAKO, SHORTFIN",352101,160,189794,"Isurus oxyrinchus","PACFINHIST"
"3043",1984,"CALIFORNIA","SHARK, PACIFIC ANGEL",1266546,575,232435,"Squatina californica","PACFINHIST"
"3044",1984,"CALIFORNIA","SHARK, THRESHER",2840143,1288,1649902,"Alopias vulpinus","PACFINHIST"
"3045",1984,"CALIFORNIA","SHARK, THRESHER, BIGEYE",126491,57,47118,"Alopias superciliosus","PACFINHIST"
"3046",1984,"CALIFORNIA","SHARK, TOPE",286373,130,213424,"Galeorhinus galeus","PACFINHIST"
"3047",1984,"MAINE","SHARK, DOGFISH, SPINY",1246500,565,84529,"Squalus acanthias","ACCSPHIST"
"3048",1984,"MARYLAND","SHARK, DOGFISH, SPINY",259200,118,20493,"Squalus acanthias","ACCSPHIST"
"3049",1984,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",109500,50,8522,"Squalus acanthias","ACCSPHIST"
"3050",1984,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",200,NA,9,"Squalus acanthias","ACCSPHIST"
"3051",1984,"NEW JERSEY","SHARK, DOGFISH, SPINY",700,NA,53,"Squalus acanthias","ACCSPHIST"
"3052",1984,"NEW YORK","SHARK, BLUE",600,NA,900,"Prionace glauca","ACCSPHIST"
"3053",1984,"OREGON","SHARK, DOGFISH, SPINY",873,NA,434,"Squalus acanthias","PACFINHIST"
"3054",1984,"OREGON","SHARK, TOPE",7784,4,4468,"Galeorhinus galeus","PACFINHIST"
"3055",1984,"RHODE ISLAND","SHARK, DOGFISH, SPINY",2300,1,28,"Squalus acanthias","ACCSPHIST"
"3056",1984,"VIRGINIA","SHARK, DOGFISH, SMOOTH",1300,1,446,"Mustelus canis","ACCSPHIST"
"3057",1984,"VIRGINIA","SHARK, DOGFISH, SPINY",100,NA,7,"Squalus acanthias","ACCSPHIST"
"3058",1984,"WASHINGTON","SHARK, DOGFISH, SPINY",4052456,1838,370300,"Squalus acanthias","PACFINHIST"
"3059",1984,"WASHINGTON","SHARK, TOPE",4105,2,2068,"Galeorhinus galeus","PACFINHIST"
"3060",1983,"ALASKA","SHARK, DOGFISH, SPINY",12615,6,1009,"Squalus acanthias","AKFINHIST"
"3061",1983,"CALIFORNIA","SHARK, BLUE",15526,7,4520,"Prionace glauca","PACFINHIST"
"3062",1983,"CALIFORNIA","SHARK, DOGFISH, SPINY",54704,25,8028,"Squalus acanthias","PACFINHIST"
"3063",1983,"CALIFORNIA","SHARK, LEOPARD",106299,48,42007,"Triakis semifasciata","PACFINHIST"
"3064",1983,"CALIFORNIA","SHARK, MAKO, SHORTFIN",478878,217,229826,"Isurus oxyrinchus","PACFINHIST"
"3065",1983,"CALIFORNIA","SHARK, PACIFIC ANGEL",720646,327,106073,"Squatina californica","PACFINHIST"
"3066",1983,"CALIFORNIA","SHARK, THRESHER",2954118,1340,1482665,"Alopias vulpinus","PACFINHIST"
"3067",1983,"CALIFORNIA","SHARK, THRESHER, BIGEYE",211752,96,91455,"Alopias superciliosus","PACFINHIST"
"3068",1983,"CALIFORNIA","SHARK, TOPE",195646,89,120513,"Galeorhinus galeus","PACFINHIST"
"3069",1983,"MAINE","SHARK, DOGFISH, SPINY",490600,223,18655,"Squalus acanthias","ACCSPHIST"
"3070",1983,"MARYLAND","SHARK, DOGFISH, SMOOTH",10100,5,3291,"Mustelus canis","ACCSPHIST"
"3071",1983,"MARYLAND","SHARK, DOGFISH, SPINY",212700,96,15944,"Squalus acanthias","ACCSPHIST"
"3072",1983,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",6700,3,659,"Squalus acanthias","ACCSPHIST"
"3073",1983,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",700,NA,67,"Squalus acanthias","ACCSPHIST"
"3074",1983,"OREGON","SHARK, DOGFISH, SPINY",2579,1,228,"Squalus acanthias","PACFINHIST"
"3075",1983,"OREGON","SHARK, TOPE",13905,6,6558,"Galeorhinus galeus","PACFINHIST"
"3076",1983,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",300,NA,321,"Mustelus canis","ACCSPHIST"
"3077",1983,"VIRGINIA","SHARK, DOGFISH, SMOOTH",14400,7,2360,"Mustelus canis","ACCSPHIST"
"3078",1983,"VIRGINIA","SHARK, DOGFISH, SPINY",14800,7,1072,"Squalus acanthias","ACCSPHIST"
"3079",1983,"WASHINGTON","SHARK, BLUE",212,NA,128,"Prionace glauca","PACFINHIST"
"3080",1983,"WASHINGTON","SHARK, DOGFISH, SPINY",3915914,1776,365247,"Squalus acanthias","PACFINHIST"
"3081",1983,"WASHINGTON","SHARK, TOPE",1971,1,1102,"Galeorhinus galeus","PACFINHIST"
"3082",1982,"ALASKA","SHARK, DOGFISH, SPINY",400,NA,32,"Squalus acanthias","AKFINHIST"
"3083",1982,"CALIFORNIA","SHARK, BLUE",58732,27,18764,"Prionace glauca","PACFINHIST"
"3084",1982,"CALIFORNIA","SHARK, DOGFISH, SPINY",5745,3,1041,"Squalus acanthias","PACFINHIST"
"3085",1982,"CALIFORNIA","SHARK, LEOPARD",74574,34,36926,"Triakis semifasciata","PACFINHIST"
"3086",1982,"CALIFORNIA","SHARK, MAKO, SHORTFIN",774068,351,339207,"Isurus oxyrinchus","PACFINHIST"
"3087",1982,"CALIFORNIA","SHARK, PACIFIC ANGEL",637920,289,106698,"Squatina californica","PACFINHIST"
"3088",1982,"CALIFORNIA","SHARK, THRESHER",4075194,1848,1980598,"Alopias vulpinus","PACFINHIST"
"3089",1982,"CALIFORNIA","SHARK, THRESHER, BIGEYE",61658,28,15168,"Alopias superciliosus","PACFINHIST"
"3090",1982,"CALIFORNIA","SHARK, TOPE",276377,125,159868,"Galeorhinus galeus","PACFINHIST"
"3091",1982,"MAINE","SHARK, DOGFISH, SPINY",443400,201,61300,"Squalus acanthias","ACCSPHIST"
"3092",1982,"MARYLAND","SHARK, DOGFISH, SPINY",1972200,895,148735,"Squalus acanthias","ACCSPHIST"
"3093",1982,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",56200,25,8460,"Squalus acanthias","ACCSPHIST"
"3094",1982,"NEW JERSEY","SHARK, DOGFISH, SPINY",2500,1,214,"Squalus acanthias","ACCSPHIST"
"3095",1982,"OREGON","SHARK, DOGFISH, SPINY",2090,1,202,"Squalus acanthias","PACFINHIST"
"3096",1982,"OREGON","SHARK, TOPE",11081,5,4312,"Galeorhinus galeus","PACFINHIST"
"3097",1982,"VIRGINIA","SHARK, DOGFISH, SMOOTH",7500,3,1263,"Mustelus canis","ACCSPHIST"
"3098",1982,"VIRGINIA","SHARK, DOGFISH, SPINY",2811700,1275,227738,"Squalus acanthias","ACCSPHIST"
"3099",1982,"WASHINGTON","SHARK, BLUE",125,NA,63,"Prionace glauca","PACFINHIST"
"3100",1982,"WASHINGTON","SHARK, DOGFISH, SPINY",4579303,2077,443396,"Squalus acanthias","PACFINHIST"
"3101",1982,"WASHINGTON","SHARK, TOPE",475,NA,189,"Galeorhinus galeus","PACFINHIST"
"3102",1981,"ALASKA","SHARK, DOGFISH, SPINY",4,NA,NA,"Squalus acanthias","AKFINHIST"
"3103",1981,"CALIFORNIA","SHARK, BLUE",203071,92,58970,"Prionace glauca","PACFINHIST"
"3104",1981,"CALIFORNIA","SHARK, DOGFISH, SPINY",17808,8,4828,"Squalus acanthias","PACFINHIST"
"3105",1981,"CALIFORNIA","SHARK, LEOPARD",54362,25,22404,"Triakis semifasciata","PACFINHIST"
"3106",1981,"CALIFORNIA","SHARK, MAKO, SHORTFIN",402151,182,162347,"Isurus oxyrinchus","PACFINHIST"
"3107",1981,"CALIFORNIA","SHARK, PACIFIC ANGEL",537280,244,89587,"Squatina californica","PACFINHIST"
"3108",1981,"CALIFORNIA","SHARK, THRESHER",3354140,1521,1475637,"Alopias vulpinus","PACFINHIST"
"3109",1981,"CALIFORNIA","SHARK, TOPE",277617,126,146387,"Galeorhinus galeus","PACFINHIST"
"3110",1981,"MARYLAND","SHARK, DOGFISH, SMOOTH",100,NA,18,"Mustelus canis","ACCSPHIST"
"3111",1981,"MARYLAND","SHARK, DOGFISH, SPINY",1529500,694,107388,"Squalus acanthias","ACCSPHIST"
"3112",1981,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",166600,76,11931,"Squalus acanthias","ACCSPHIST"
"3113",1981,"OREGON","SHARK, DOGFISH, SPINY",10587,5,738,"Squalus acanthias","PACFINHIST"
